branch_office,month_tz,day_tz,hour_tz,tiempodeses,prediccion
1,11,2,9,76,FALSE
3,11,3,11,0,FALSE
1,11,17,7,0,FALSE
3,11,23,19,0,FALSE
1,10,29,8,0,FALSE
3,11,9,8,96,FALSE
1,11,7,12,0,FALSE
3,11,24,2,0,FALSE
3,11,4,19,0,FALSE
1,11,9,22,23,FALSE
3,11,9,5,0,FALSE
1,11,1,15,0,FALSE
1,11,3,10,0,FALSE
1,11,5,12,0,FALSE
1,11,10,11,1656,TRUE
1,11,30,14,0,FALSE
3,11,12,5,0,FALSE
1,11,28,18,0,FALSE
3,11,15,8,29,FALSE
1,11,9,15,66,FALSE
3,11,12,8,0,FALSE
1,10,31,15,256,TRUE
1,10,29,14,0,FALSE
3,11,15,9,0,FALSE
2,11,6,11,535,TRUE
3,11,14,7,0,FALSE
1,11,12,21,0,FALSE
1,11,8,1,0,FALSE
3,11,2,13,0,FALSE
1,11,7,13,0,FALSE
3,11,10,10,22,FALSE
3,11,8,22,73,FALSE
1,11,14,19,0,FALSE
3,11,3,6,0,FALSE
2,11,28,21,17,FALSE
1,11,16,15,0,FALSE
1,10,28,15,46,TRUE
1,10,31,18,0,FALSE
1,11,5,17,0,FALSE
3,11,23,16,0,FALSE
3,11,24,6,0,FALSE
1,11,3,21,0,FALSE
3,11,7,16,0,FALSE
3,11,9,11,35,FALSE
1,11,7,6,0,FALSE
3,11,13,23,303,TRUE
2,11,16,13,0,FALSE
3,11,2,17,64403,TRUE
1,11,13,10,0,FALSE
1,11,12,14,36,FALSE
1,10,28,11,81,TRUE
3,11,8,11,0,FALSE
2,11,19,18,10520,TRUE
3,11,6,6,0,FALSE
3,11,13,18,1670,TRUE
1,10,27,7,0,FALSE
3,11,16,8,0,FALSE
1,11,29,13,11,FALSE
1,10,26,15,22,FALSE
1,10,29,10,3371,TRUE
3,11,4,18,0,FALSE
2,11,7,14,29,FALSE
1,11,6,16,0,FALSE
3,11,6,15,72,FALSE
3,11,24,7,0,FALSE
1,11,14,23,0,FALSE
1,11,7,12,0,FALSE
3,11,7,16,0,FALSE
1,11,9,7,0,FALSE
3,11,27,17,6121,TRUE
3,11,4,18,0,FALSE
1,11,6,12,51,FALSE
1,11,24,16,1237,TRUE
1,11,14,9,0,FALSE
3,11,9,7,0,FALSE
3,11,23,17,16254,TRUE
1,11,11,13,0,FALSE
1,11,24,10,0,FALSE
3,11,6,10,0,FALSE
3,11,16,21,0,FALSE
1,11,23,21,0,FALSE
3,11,6,13,0,FALSE
3,11,4,21,0,FALSE
3,11,12,12,0,FALSE
1,11,14,14,0,FALSE
3,11,28,12,0,FALSE
3,11,12,13,0,FALSE
1,11,13,13,1094,TRUE
3,11,3,9,0,FALSE
1,11,23,15,0,FALSE
1,11,12,11,90,TRUE
1,10,27,11,1352,TRUE
2,11,7,15,0,FALSE
3,11,10,6,38,FALSE
1,10,29,11,0,FALSE
3,11,9,17,0,FALSE
3,11,23,19,108,TRUE
2,11,8,0,57,FALSE
3,11,4,18,0,FALSE
2,11,14,17,33131,TRUE
1,11,2,17,0,FALSE
1,11,4,7,0,FALSE
3,11,23,22,0,FALSE
1,11,17,8,0,FALSE
1,11,3,9,36,FALSE
3,11,15,15,0,FALSE
3,11,15,8,8959,TRUE
1,11,10,14,62622,TRUE
3,11,3,8,0,FALSE
3,11,8,10,0,FALSE
1,11,30,6,0,FALSE
1,11,17,15,0,FALSE
3,11,9,8,0,FALSE
1,11,30,6,50152,TRUE
1,10,28,4,17463,TRUE
3,11,13,1,199,TRUE
3,11,2,18,21121,TRUE
3,11,27,18,19460,TRUE
1,11,29,19,3550,TRUE
3,11,6,15,0,FALSE
1,10,28,17,0,FALSE
1,11,17,15,0,FALSE
1,11,12,7,23616,TRUE
3,11,8,17,1436,TRUE
3,11,11,18,0,FALSE
1,11,9,7,0,FALSE
1,11,24,9,0,FALSE
1,11,9,19,0,FALSE
3,11,7,6,0,FALSE
1,10,28,19,2789,TRUE
3,11,12,14,0,FALSE
1,11,3,12,0,FALSE
1,10,28,11,1363,TRUE
3,11,9,9,1575,TRUE
1,11,11,20,47,FALSE
1,10,30,5,28790,TRUE
1,11,6,22,302,TRUE
1,11,15,6,401,TRUE
1,11,3,12,381,TRUE
3,11,30,7,2621,TRUE
1,11,5,15,0,FALSE
1,11,2,9,74,FALSE
3,11,9,10,0,FALSE
1,11,13,14,0,FALSE
1,11,1,8,0,FALSE
3,11,3,9,0,FALSE
1,11,1,16,0,FALSE
1,11,12,7,22,FALSE
1,11,24,8,1441,TRUE
2,11,8,21,2549,TRUE
1,11,28,19,0,FALSE
1,11,4,11,0,FALSE
3,11,9,10,0,FALSE
1,10,26,15,899,TRUE
1,11,10,3,11,FALSE
3,11,8,19,0,FALSE
1,11,14,16,0,FALSE
1,11,28,13,0,FALSE
1,11,5,13,0,FALSE
3,11,9,7,0,FALSE
1,11,11,23,0,FALSE
2,11,29,18,11770,TRUE
2,11,6,19,20541,TRUE
3,11,17,8,0,FALSE
1,11,3,9,6022,TRUE
3,11,16,12,4359,TRUE
1,11,29,12,0,FALSE
3,11,27,17,2654,TRUE
3,11,17,15,2923,TRUE
1,10,28,8,5194,TRUE
1,10,26,15,0,FALSE
1,10,27,11,885,TRUE
2,11,23,20,9405,TRUE
1,11,27,18,891,TRUE
1,11,16,13,0,FALSE
1,11,9,15,22,FALSE
3,11,4,18,0,FALSE
1,10,28,9,0,FALSE
1,11,13,13,29098,TRUE
3,11,16,21,0,FALSE
1,10,27,21,128,TRUE
3,11,27,18,0,FALSE
3,11,27,19,0,FALSE
3,11,29,20,31,FALSE
3,11,15,11,0,FALSE
1,10,29,14,0,FALSE
1,11,8,9,16,FALSE
1,11,6,15,0,FALSE
1,11,8,9,0,FALSE
1,11,6,16,65,FALSE
1,11,15,13,0,FALSE
1,10,31,9,0,FALSE
1,10,31,13,0,FALSE
1,11,1,21,1270,TRUE
3,11,2,17,0,FALSE
1,11,28,16,0,FALSE
2,11,29,11,117,TRUE
1,11,4,12,0,FALSE
1,11,24,10,17340,TRUE
3,11,6,13,89,FALSE
1,11,10,12,29568,TRUE
3,11,8,9,0,FALSE
1,11,1,10,0,FALSE
1,10,31,13,0,FALSE
1,11,10,16,0,FALSE
1,11,24,12,0,FALSE
3,11,15,15,0,FALSE
1,10,31,23,0,FALSE
3,11,9,12,0,FALSE
1,10,30,19,9,FALSE
1,11,29,14,11,FALSE
3,11,15,15,0,FALSE
1,11,14,18,34,FALSE
1,11,29,13,460,TRUE
3,11,4,15,0,FALSE
3,11,9,13,0,FALSE
1,11,16,9,386,TRUE
3,11,2,13,246,TRUE
1,11,8,21,0,FALSE
1,11,17,8,46,TRUE
1,10,26,17,0,FALSE
1,11,2,13,0,FALSE
1,11,29,23,0,FALSE
1,11,6,11,33,FALSE
3,11,17,12,0,FALSE
1,11,16,19,0,FALSE
1,11,30,10,0,FALSE
3,11,3,21,0,FALSE
1,10,29,11,1423,TRUE
1,10,29,9,2128,TRUE
1,10,25,15,0,FALSE
3,11,16,9,0,FALSE
1,11,1,9,191,TRUE
1,11,15,14,0,FALSE
3,11,8,18,0,FALSE
1,11,4,22,260,TRUE
1,10,28,19,181,TRUE
3,11,10,13,0,FALSE
1,11,5,0,0,FALSE
3,11,4,17,0,FALSE
1,10,30,20,244,TRUE
1,10,27,11,0,FALSE
3,11,7,13,3333,TRUE
1,10,26,15,0,FALSE
3,11,4,21,0,FALSE
3,11,4,17,0,FALSE
3,11,4,16,282,TRUE
2,11,23,19,0,FALSE
3,11,12,12,0,FALSE
1,11,6,11,0,FALSE
1,11,30,8,0,FALSE
3,11,16,16,0,FALSE
3,11,8,23,0,FALSE
3,11,29,19,0,FALSE
1,11,16,7,0,FALSE
1,11,28,0,2501,TRUE
3,11,29,8,0,FALSE
1,11,9,3,85,FALSE
1,11,7,14,102,TRUE
1,11,12,17,0,FALSE
3,11,2,19,4522,TRUE
2,11,14,15,0,FALSE
3,11,2,7,628,TRUE
1,11,6,18,2607,TRUE
2,11,17,11,304,TRUE
2,11,13,18,804,TRUE
3,11,14,17,1576,TRUE
3,11,19,16,4158,TRUE
1,11,23,17,8567,TRUE
1,11,27,14,65,FALSE
2,11,19,13,1016,TRUE
1,11,4,22,36,FALSE
3,11,15,15,0,FALSE
3,11,12,10,0,FALSE
3,11,9,20,405,TRUE
3,11,12,16,0,FALSE
1,11,8,15,69,FALSE
3,11,28,5,0,FALSE
2,11,17,10,102,TRUE
3,11,17,8,0,FALSE
2,11,9,23,0,FALSE
1,10,28,10,324,TRUE
1,11,28,16,0,FALSE
1,11,28,18,1350,TRUE
1,11,11,16,0,FALSE
3,11,16,19,0,FALSE
3,11,8,14,2038,TRUE
3,11,16,18,0,FALSE
3,11,27,21,0,FALSE
3,11,16,10,0,FALSE
1,10,30,15,0,FALSE
1,11,13,11,303,TRUE
1,11,9,21,8,FALSE
1,11,2,11,261,TRUE
3,11,5,22,1333,TRUE
3,11,9,12,983,TRUE
3,11,8,23,725,TRUE
3,11,14,14,0,FALSE
1,11,29,13,0,FALSE
3,11,5,13,12262,TRUE
2,11,24,0,4681,TRUE
1,11,2,16,336,TRUE
1,11,2,7,812,TRUE
1,11,8,12,7860,TRUE
1,10,27,14,32,FALSE
3,11,6,21,15503,TRUE
3,11,7,9,1269,TRUE
1,11,13,18,91,TRUE
1,11,28,10,0,FALSE
3,11,5,10,0,FALSE
3,11,29,6,0,FALSE
3,11,14,7,0,FALSE
1,11,3,9,3132,TRUE
3,11,8,6,0,FALSE
2,11,6,8,0,FALSE
1,11,15,17,0,FALSE
1,11,5,20,33,FALSE
3,11,17,13,0,FALSE
1,10,28,20,42,FALSE
3,11,3,12,0,FALSE
2,11,3,14,11837,TRUE
1,10,28,14,0,FALSE
1,10,29,14,260,TRUE
3,11,9,19,0,FALSE
3,11,3,19,0,FALSE
3,11,16,0,0,FALSE
1,11,10,0,0,FALSE
3,11,8,20,59,FALSE
1,10,28,19,99,TRUE
3,11,12,13,20682,TRUE
3,11,29,16,1109,TRUE
3,11,17,10,0,FALSE
3,11,4,18,0,FALSE
1,11,23,15,0,FALSE
1,10,31,16,0,FALSE
3,11,5,5,0,FALSE
3,11,30,9,0,FALSE
2,11,4,12,0,FALSE
2,11,14,10,518,TRUE
3,11,8,4,50381,TRUE
1,11,19,16,2149,TRUE
1,11,7,13,0,FALSE
1,11,15,23,0,FALSE
1,10,29,17,0,FALSE
3,11,13,16,0,FALSE
1,11,1,6,0,FALSE
1,11,24,6,53,FALSE
3,11,10,11,0,FALSE
3,11,15,9,0,FALSE
1,11,14,14,0,FALSE
1,10,27,15,0,FALSE
1,11,24,14,128,TRUE
1,11,1,12,0,FALSE
3,11,5,19,224,TRUE
3,11,2,9,16649,TRUE
2,11,8,15,0,FALSE
1,10,31,15,0,FALSE
3,11,3,11,0,FALSE
2,11,8,9,0,FALSE
1,11,11,18,0,FALSE
3,11,6,15,0,FALSE
1,11,30,14,1351,TRUE
1,11,6,9,0,FALSE
1,10,28,11,704,TRUE
1,10,28,15,257,TRUE
3,11,9,11,0,FALSE
3,11,10,11,0,FALSE
3,11,19,13,0,FALSE
1,11,16,0,20216,TRUE
3,11,15,12,27380,TRUE
2,11,13,16,3982,TRUE
1,11,5,19,0,FALSE
1,10,29,0,1859,TRUE
1,11,5,9,2581,TRUE
3,11,5,1,130,TRUE
3,11,14,17,0,FALSE
1,11,15,18,0,FALSE
1,10,31,13,0,FALSE
1,11,3,11,899,TRUE
1,10,29,20,0,FALSE
2,11,12,22,0,FALSE
1,11,7,19,0,FALSE
3,11,19,17,0,FALSE
1,11,29,17,0,FALSE
3,11,12,19,0,FALSE
1,11,1,7,0,FALSE
1,11,9,21,38873,TRUE
3,11,28,19,0,FALSE
3,11,5,18,5012,TRUE
2,11,11,13,0,FALSE
3,11,5,16,0,FALSE
1,11,7,14,0,FALSE
1,11,11,21,0,FALSE
2,11,23,20,110,TRUE
2,11,4,17,0,FALSE
1,11,7,15,0,FALSE
1,11,5,9,2693,TRUE
1,10,28,12,2007,TRUE
1,11,16,19,0,FALSE
1,11,30,14,0,FALSE
3,11,28,7,0,FALSE
1,11,9,23,0,FALSE
1,10,31,13,0,FALSE
1,11,7,8,0,FALSE
3,11,28,14,0,FALSE
3,11,5,21,0,FALSE
1,11,11,12,0,FALSE
1,11,8,11,0,FALSE
1,11,6,17,60,FALSE
1,11,15,19,0,FALSE
3,11,27,15,0,FALSE
1,11,19,14,575,TRUE
3,11,28,6,0,FALSE
1,11,7,20,24,FALSE
1,11,6,17,0,FALSE
1,10,31,11,1267,TRUE
3,11,24,12,0,FALSE
3,11,7,14,0,FALSE
3,11,4,10,0,FALSE
1,11,3,7,2807,TRUE
2,11,8,12,14061,TRUE
3,11,10,11,0,FALSE
2,11,12,0,0,FALSE
3,11,11,15,11354,TRUE
1,11,3,10,1861,TRUE
1,11,3,18,0,FALSE
3,11,28,15,4565,TRUE
2,11,12,14,20128,TRUE
3,11,5,20,0,FALSE
3,11,4,20,0,FALSE
3,11,3,20,0,FALSE
1,11,4,21,1682,TRUE
3,11,14,19,365,TRUE
1,11,14,1,62599,TRUE
1,11,4,15,6,FALSE
2,11,28,18,16058,TRUE
3,11,7,8,825,TRUE
3,11,6,9,0,FALSE
3,11,3,6,0,FALSE
1,10,28,15,0,FALSE
1,11,6,13,1537,TRUE
1,11,27,16,4260,TRUE
1,10,27,18,30,FALSE
2,11,3,13,0,FALSE
1,10,28,17,12381,TRUE
3,11,14,22,0,FALSE
3,11,10,9,0,FALSE
3,11,29,6,0,FALSE
3,11,3,6,0,FALSE
3,11,15,10,86,FALSE
3,11,4,17,1124,TRUE
1,10,26,18,0,FALSE
1,11,30,10,346,TRUE
1,11,28,5,0,FALSE
3,11,9,20,0,FALSE
1,11,12,20,0,FALSE
1,11,13,12,0,FALSE
2,11,3,11,0,FALSE
3,11,9,0,0,FALSE
3,11,15,21,0,FALSE
1,11,24,9,9,FALSE
1,11,3,7,0,FALSE
1,11,17,8,0,FALSE
3,11,2,7,0,FALSE
2,11,12,6,0,FALSE
3,11,8,19,0,FALSE
1,11,10,13,31,FALSE
1,11,29,10,276,TRUE
3,11,7,9,0,FALSE
3,11,15,7,0,FALSE
3,11,12,6,0,FALSE
1,11,8,11,0,FALSE
3,11,13,20,0,FALSE
1,11,8,8,2546,TRUE
3,11,10,16,2918,TRUE
1,11,8,14,0,FALSE
2,11,17,10,37,FALSE
1,11,7,18,55,FALSE
3,11,10,7,0,FALSE
3,11,12,16,0,FALSE
1,11,4,15,0,FALSE
3,11,24,13,807,TRUE
1,11,7,17,21475,TRUE
1,10,26,23,0,FALSE
3,11,11,16,0,FALSE
1,11,17,14,37,FALSE
1,10,27,7,152,TRUE
1,10,27,1,8024,TRUE
1,11,5,15,0,FALSE
1,11,6,11,0,FALSE
1,11,8,16,0,FALSE
3,11,24,13,0,FALSE
1,10,27,0,0,FALSE
1,11,11,18,945,TRUE
3,11,16,10,0,FALSE
1,11,1,17,187,TRUE
3,11,24,8,0,FALSE
2,11,4,17,15705,TRUE
1,11,14,19,0,FALSE
1,10,31,11,0,FALSE
1,11,8,14,0,FALSE
3,11,8,8,0,FALSE
3,11,5,8,2860,TRUE
3,11,14,15,4626,TRUE
3,11,28,0,0,FALSE
1,11,28,10,0,FALSE
1,11,24,11,479,TRUE
2,11,19,13,0,FALSE
1,11,9,10,0,FALSE
2,11,4,4,0,FALSE
1,10,28,16,0,FALSE
1,11,14,22,0,FALSE
2,11,14,12,0,FALSE
3,11,10,14,0,FALSE
1,11,9,18,1708,TRUE
3,11,12,5,0,FALSE
1,11,1,9,0,FALSE
1,11,12,12,0,FALSE
2,11,16,21,3340,TRUE
1,11,3,14,0,FALSE
3,11,10,7,0,FALSE
2,11,4,7,744,TRUE
2,11,15,17,18,FALSE
1,11,9,7,9,FALSE
3,11,28,6,0,FALSE
1,11,17,14,1915,TRUE
1,10,26,14,0,FALSE
3,11,9,20,0,FALSE
1,11,13,2,1768,TRUE
1,11,6,12,153,TRUE
1,11,1,12,82,TRUE
3,11,29,18,491,TRUE
1,11,9,22,0,FALSE
1,10,26,15,2894,TRUE
1,11,12,16,905,TRUE
1,10,28,13,0,FALSE
3,11,13,15,0,FALSE
1,11,12,17,0,FALSE
3,11,16,10,0,FALSE
1,11,12,16,896,TRUE
1,10,30,15,0,FALSE
3,11,15,15,823,TRUE
2,11,2,9,1497,TRUE
3,11,8,20,0,FALSE
3,11,8,18,0,FALSE
2,11,9,16,14696,TRUE
1,11,14,23,0,FALSE
1,11,8,20,2220,TRUE
3,11,9,11,0,FALSE
1,11,6,14,0,FALSE
1,11,3,21,21834,TRUE
1,11,7,20,0,FALSE
2,11,30,7,0,FALSE
3,11,28,7,0,FALSE
1,11,7,16,1446,TRUE
2,11,6,11,55,FALSE
2,11,12,16,6095,TRUE
1,10,31,13,0,FALSE
3,11,9,13,18,FALSE
2,11,19,15,9349,TRUE
1,11,4,7,0,FALSE
3,11,14,14,0,FALSE
3,11,4,19,0,FALSE
1,11,1,18,0,FALSE
3,11,6,9,0,FALSE
3,11,14,15,0,FALSE
2,11,9,11,37,FALSE
1,10,29,11,0,FALSE
1,11,11,16,0,FALSE
1,11,1,16,3810,TRUE
3,11,14,13,0,FALSE
3,11,15,23,0,FALSE
1,11,14,17,0,FALSE
3,11,29,23,0,FALSE
1,11,8,11,0,FALSE
3,11,30,14,885,TRUE
3,11,10,10,0,FALSE
3,11,3,17,0,FALSE
1,11,19,16,19517,TRUE
2,11,17,9,0,FALSE
1,11,2,15,242,TRUE
1,11,16,16,0,FALSE
1,11,27,17,4130,TRUE
1,11,3,14,51,TRUE
3,11,16,7,0,FALSE
3,11,8,7,2497,TRUE
2,11,14,14,0,FALSE
1,11,4,21,0,FALSE
3,11,6,15,682,TRUE
1,11,7,21,0,FALSE
1,11,1,13,253,TRUE
3,11,15,9,0,FALSE
1,11,28,10,0,FALSE
1,11,4,16,0,FALSE
1,11,16,15,13,FALSE
3,11,29,9,0,FALSE
1,11,1,6,64340,TRUE
3,11,5,16,0,FALSE
1,11,19,19,155,TRUE
1,11,6,9,120,TRUE
3,11,30,11,151,TRUE
3,11,9,8,0,FALSE
2,11,11,19,5532,TRUE
1,10,28,4,789,TRUE
1,11,15,5,99,FALSE
1,11,24,15,0,FALSE
1,10,28,21,0,FALSE
1,11,13,13,0,FALSE
1,11,13,15,62620,TRUE
3,11,11,16,0,FALSE
1,11,3,17,0,FALSE
1,11,3,8,0,FALSE
1,10,27,9,0,FALSE
3,11,14,18,0,FALSE
1,11,1,19,0,FALSE
1,11,14,21,12404,TRUE
1,11,24,13,0,FALSE
1,11,8,11,0,FALSE
3,11,14,17,6135,TRUE
1,11,6,21,72,TRUE
3,11,9,17,60,FALSE
1,11,24,9,0,FALSE
3,11,4,12,9466,TRUE
1,11,8,9,38,FALSE
3,11,14,7,300,TRUE
2,11,7,13,31,FALSE
1,10,30,16,18,FALSE
1,11,12,17,436,TRUE
1,11,8,13,0,FALSE
3,11,29,6,0,FALSE
3,11,23,22,0,FALSE
3,11,12,9,30621,TRUE
1,11,16,22,472,TRUE
1,10,29,13,0,FALSE
3,11,29,13,0,FALSE
3,11,17,7,0,FALSE
1,11,14,17,0,FALSE
1,10,29,0,0,FALSE
1,11,11,16,0,FALSE
1,10,26,18,0,FALSE
3,11,17,11,1112,TRUE
3,11,15,11,0,FALSE
3,11,5,18,0,FALSE
1,11,14,9,62633,TRUE
2,11,12,19,30,FALSE
1,10,30,22,0,FALSE
1,11,11,18,0,FALSE
1,11,7,10,2209,TRUE
3,11,19,18,0,FALSE
1,11,17,17,45,FALSE
1,11,1,22,284,TRUE
3,11,5,13,0,FALSE
1,11,29,11,0,FALSE
1,11,28,14,0,FALSE
3,11,2,7,0,FALSE
1,10,30,10,0,FALSE
1,11,30,14,114,TRUE
1,11,30,16,4309,TRUE
2,11,6,17,0,FALSE
3,11,12,0,7975,TRUE
3,11,12,20,4108,TRUE
3,11,2,14,7032,TRUE
2,11,8,13,12839,TRUE
1,10,31,17,0,FALSE
3,11,17,5,562,TRUE
1,11,6,16,192,TRUE
2,11,24,17,12209,TRUE
3,11,16,13,1399,TRUE
1,11,16,12,0,FALSE
1,11,5,2,0,FALSE
3,11,7,21,452,TRUE
3,11,9,11,0,FALSE
1,10,28,0,187,TRUE
1,11,16,17,0,FALSE
2,11,17,12,0,FALSE
3,11,17,9,0,FALSE
3,11,10,13,0,FALSE
3,11,28,14,0,FALSE
1,11,8,9,29,FALSE
1,11,2,10,0,FALSE
1,11,3,20,23,FALSE
3,11,13,15,30,FALSE
1,11,3,3,4090,TRUE
1,11,8,15,0,FALSE
1,11,27,22,14576,TRUE
1,11,28,11,0,FALSE
3,11,8,14,16,FALSE
3,11,28,12,0,FALSE
1,11,16,20,0,FALSE
1,11,28,9,0,FALSE
1,11,16,15,0,FALSE
3,11,14,9,0,FALSE
1,11,12,16,571,TRUE
1,10,31,13,0,FALSE
1,11,16,15,0,FALSE
3,11,4,9,49464,TRUE
1,10,26,23,18127,TRUE
2,11,14,11,0,FALSE
1,11,15,11,1434,TRUE
1,11,12,0,0,FALSE
3,11,8,9,0,FALSE
1,11,10,7,0,FALSE
2,11,17,14,20924,TRUE
3,11,30,8,0,FALSE
3,11,4,18,539,TRUE
1,11,10,17,2987,TRUE
1,10,28,21,0,FALSE
3,11,4,16,1989,TRUE
3,11,4,12,0,FALSE
3,11,7,17,0,FALSE
1,11,11,17,4,FALSE
2,11,8,17,890,TRUE
3,11,9,20,0,FALSE
3,11,28,14,0,FALSE
3,11,2,18,0,FALSE
1,11,5,13,380,TRUE
2,11,12,18,0,FALSE
1,11,30,10,127,TRUE
1,11,6,17,0,FALSE
3,11,9,15,19,FALSE
3,11,14,17,0,FALSE
1,11,2,12,87,TRUE
3,11,8,20,1681,TRUE
1,11,12,5,17,FALSE
3,11,2,7,127,TRUE
1,10,28,19,0,FALSE
1,11,9,16,0,FALSE
2,11,3,11,1142,TRUE
3,11,23,17,0,FALSE
1,10,26,15,11337,TRUE
1,11,24,12,0,FALSE
1,11,30,16,0,FALSE
3,11,17,7,270,TRUE
1,11,1,11,2217,TRUE
1,11,16,20,0,FALSE
1,11,8,18,0,FALSE
3,11,8,18,0,FALSE
1,11,7,9,0,FALSE
1,10,30,3,0,FALSE
3,11,28,20,1330,TRUE
1,11,8,18,6351,TRUE
1,10,28,8,0,FALSE
1,10,29,11,1207,TRUE
1,11,30,12,0,FALSE
3,11,7,6,0,FALSE
1,11,24,5,0,FALSE
1,10,31,7,0,FALSE
1,11,17,14,0,FALSE
1,11,2,12,959,TRUE
2,11,16,1,0,FALSE
1,11,3,22,47,FALSE
1,11,5,17,1097,TRUE
1,10,27,18,0,FALSE
2,11,7,20,0,FALSE
2,11,7,20,0,FALSE
3,11,2,7,0,FALSE
1,11,2,17,0,FALSE
3,11,3,13,0,FALSE
1,11,8,3,61,FALSE
3,11,30,8,0,FALSE
1,11,4,18,9922,TRUE
3,11,8,5,64424,TRUE
3,11,6,13,271,TRUE
2,11,11,14,0,FALSE
3,11,8,15,738,TRUE
1,11,4,17,0,FALSE
1,11,14,15,850,TRUE
3,11,17,11,0,FALSE
1,11,24,7,3907,TRUE
1,11,9,13,0,FALSE
1,10,30,6,0,FALSE
3,11,3,15,0,FALSE
3,11,9,8,0,FALSE
2,11,6,18,20498,TRUE
1,11,4,6,316,TRUE
3,11,16,13,0,FALSE
1,11,29,12,0,FALSE
1,11,14,14,0,FALSE
3,11,13,10,677,TRUE
3,11,6,21,0,FALSE
2,11,19,13,5845,TRUE
1,11,1,17,0,FALSE
3,11,12,21,0,FALSE
3,11,9,8,0,FALSE
1,11,8,17,0,FALSE
1,11,24,7,0,FALSE
1,11,11,15,0,FALSE
2,11,14,9,8,FALSE
1,11,8,8,365,TRUE
3,11,27,13,0,FALSE
1,11,4,10,0,FALSE
1,11,17,13,1017,TRUE
3,11,14,6,0,FALSE
3,11,14,12,0,FALSE
1,10,28,18,165,TRUE
1,11,10,7,0,FALSE
1,11,8,10,0,FALSE
1,10,27,15,0,FALSE
1,11,14,10,0,FALSE
1,10,26,15,1421,TRUE
1,11,11,13,0,FALSE
1,11,3,10,7,FALSE
3,11,30,6,0,FALSE
1,11,3,14,62,TRUE
3,11,16,12,0,FALSE
1,11,19,13,0,FALSE
1,11,29,9,481,TRUE
1,11,9,18,0,FALSE
1,10,28,10,0,FALSE
2,11,12,19,180,TRUE
1,11,13,9,0,FALSE
3,11,17,7,0,FALSE
1,11,15,15,312,TRUE
3,11,11,14,0,FALSE
3,11,24,6,0,FALSE
1,11,30,15,0,FALSE
1,11,16,18,39,FALSE
3,11,2,13,0,FALSE
3,11,9,11,2286,TRUE
3,11,28,14,0,FALSE
2,11,6,2,526,TRUE
2,11,24,8,0,FALSE
3,11,27,14,0,FALSE
2,11,9,10,0,FALSE
1,10,30,15,0,FALSE
1,11,15,8,0,FALSE
3,11,17,6,0,FALSE
3,11,11,19,0,FALSE
2,11,16,23,1668,TRUE
1,11,8,23,5777,TRUE
3,11,16,20,1115,TRUE
3,11,12,8,0,FALSE
3,11,2,12,2265,TRUE
1,11,28,14,0,FALSE
2,11,15,12,0,FALSE
2,11,14,22,0,FALSE
1,11,24,15,824,TRUE
1,10,30,17,0,FALSE
1,11,8,16,0,FALSE
1,11,4,12,245,TRUE
1,11,16,11,0,FALSE
1,11,24,9,0,FALSE
1,10,30,14,0,FALSE
3,11,4,2,1807,TRUE
3,11,4,16,124,TRUE
1,11,2,10,2835,TRUE
1,10,26,18,121,TRUE
2,11,29,20,6236,TRUE
1,11,5,22,626,TRUE
1,11,4,11,0,FALSE
1,11,6,10,5750,TRUE
1,11,7,18,164,TRUE
1,11,1,17,18,FALSE
3,11,15,11,1386,TRUE
1,10,31,7,263,TRUE
1,11,17,15,222,TRUE
1,10,28,16,261,TRUE
2,11,7,15,242,TRUE
3,11,3,8,0,FALSE
1,11,28,17,15027,TRUE
3,11,15,9,1665,TRUE
1,11,24,10,0,FALSE
1,11,10,11,0,FALSE
3,11,13,14,560,TRUE
1,11,29,19,0,FALSE
3,11,19,13,0,FALSE
1,10,30,11,27,FALSE
3,11,15,6,115,TRUE
2,11,9,6,80,FALSE
1,10,31,18,24,FALSE
1,11,29,7,0,FALSE
1,11,4,8,0,FALSE
1,11,5,13,2753,TRUE
3,11,27,20,0,FALSE
1,10,27,9,27620,TRUE
2,11,15,20,12965,TRUE
1,11,10,14,0,FALSE
3,11,6,17,467,TRUE
3,11,16,6,45769,TRUE
3,11,15,9,50,FALSE
1,11,29,8,0,FALSE
1,11,16,17,0,FALSE
3,11,27,15,0,FALSE
2,11,11,16,11286,TRUE
2,11,17,9,0,FALSE
3,11,12,20,41,FALSE
3,11,10,7,0,FALSE
1,11,27,15,0,FALSE
2,11,24,10,169,TRUE
3,11,30,7,0,FALSE
1,11,24,10,2327,TRUE
3,11,13,15,0,FALSE
2,11,8,11,5872,TRUE
1,11,29,10,232,TRUE
3,11,10,8,0,FALSE
2,11,9,17,0,FALSE
1,11,1,15,0,FALSE
1,11,9,9,0,FALSE
1,11,4,7,0,FALSE
1,11,14,11,0,FALSE
3,11,13,21,685,TRUE
2,11,23,22,0,FALSE
1,10,28,0,210,TRUE
3,11,5,15,0,FALSE
3,11,11,14,941,TRUE
1,11,7,16,2179,TRUE
1,10,26,21,0,FALSE
1,11,3,17,1798,TRUE
1,10,31,22,0,FALSE
3,11,12,15,0,FALSE
1,10,28,13,0,FALSE
1,11,29,19,122,TRUE
1,11,7,0,377,TRUE
1,11,3,20,1074,TRUE
1,10,30,15,0,FALSE
3,11,6,16,0,FALSE
1,11,30,11,0,FALSE
1,11,11,23,0,FALSE
1,11,7,16,0,FALSE
